0.01101,,0.00651
0.01098,,0.00648
0.0113,,0.0068
0.0117,,0.0072
0.01257,,0.00807
0.01231,,0.00781
0.01051,,0.00601
0.01012,,0.00562
0.01001,,0.00551
0.00976,,0.00526
0.01017,,0.00567
0.0093,,0.0048
0.00957,,0.00507
0.00881,,0.00431
0.00864,,0.00414
0.00821,,0.00371
0.00714,,0.00264
0.00666,,0.00216
